mean(cos) CluSize(#NTs) Fitting data --> mean(cos) vs Cluster size(#NTs) 
0.5320			2.2376			0.4137			2.0008
0.5324			2.2381			0.4138			2.0008
0.5327			2.2402			0.4139			2.0008
0.5330			2.2422			0.4139			2.0008
0.5332			2.2427			0.4140			2.0008
0.5335			2.2432			0.4140			2.0008
0.5337			2.2452			0.4141			2.0008
0.5339			2.2457			0.4142			2.0008
0.5341			2.2462			0.4142			2.0008
0.5344			2.2457			0.4143			2.0009
0.5346			2.2452			0.4143			2.0009
0.5348			2.2457			0.4144			2.0009
0.5350			2.2477			0.4145			2.0009
0.5352			2.2497			0.4145			2.0009
0.5354			2.2502			0.4146			2.0009
0.5356			2.2497			0.4146			2.0009
0.5357			2.2517			0.4147			2.0009
0.5359			2.2537			0.4148			2.0009
0.5361			2.2557			0.4148			2.0009
0.5363			2.2561			0.4149			2.0009
0.5363			2.2566			0.4149			2.0009
0.5364			2.2616			0.4150			2.0009
0.5364			2.2665			0.4151			2.0009
0.5365			2.2685			0.4151			2.0009
0.5366			2.2704			0.4152			2.0009
0.5368			2.2723			0.4152			2.0009
0.5369			2.2772			0.4153			2.0009
0.5370			2.2821			0.4154			2.0009
0.5371			2.2840			0.4154			2.0009
0.5371			2.2859			0.4155			2.0009
0.5371			2.2907			0.4155			2.0009
0.5371			2.2956			0.4156			2.0009
0.5372			2.3004			0.4157			2.0009
0.5372			2.3052			0.4157			2.0009
0.5372			2.3100			0.4158			2.0009
0.5373			2.3118			0.4158			2.0009
0.5374			2.3136			0.4159			2.0009
0.5375			2.3184			0.4160			2.0009
0.5376			2.3201			0.4160			2.0009
0.5378			2.3219			0.4161			2.0009
0.5380			2.3237			0.4161			2.0009
0.5380			2.3284			0.4162			2.0009
0.5380			2.3302			0.4163			2.0009
0.5381			2.3348			0.4163			2.0009
0.5381			2.3366			0.4164			2.0009
0.5382			2.3383			0.4164			2.0009
0.5383			2.3429			0.4165			2.0009
0.5384			2.3447			0.4166			2.0009
0.5386			2.3464			0.4166			2.0009
0.5386			2.3510			0.4167			2.0009
0.5388			2.3527			0.4167			2.0009
0.5390			2.3543			0.4168			2.0009
0.5391			2.3560			0.4169			2.0009
0.5393			2.3577			0.4169			2.0009
0.5395			2.3594			0.4170			2.0009
0.5397			2.3611			0.4170			2.0009
0.5399			2.3627			0.4171			2.0009
0.5401			2.3644			0.4172			2.0010
0.5403			2.3660			0.4172			2.0010
0.5405			2.3677			0.4173			2.0010
0.5407			2.3693			0.4173			2.0010
0.5409			2.3695			0.4174			2.0010
0.5412			2.3712			0.4175			2.0010
0.5415			2.3714			0.4175			2.0010
0.5418			2.3730			0.4176			2.0010
0.5420			2.3732			0.4176			2.0010
0.5422			2.3748			0.4177			2.0010
0.5425			2.3764			0.4178			2.0010
0.5427			2.3780			0.4178			2.0010
0.5428			2.3796			0.4179			2.0010
0.5430			2.3812			0.4179			2.0010
0.5432			2.3856			0.4180			2.0010
0.5433			2.3881			0.4181			2.0010
0.5433			2.3920			0.4181			2.0010
0.5434			2.3959			0.4182			2.0010
0.5434			2.3998			0.4182			2.0010
0.5434			2.4036			0.4183			2.0010
0.5433			2.4101			0.4184			2.0010
0.5432			2.4124			0.4184			2.0010
0.5431			2.4161			0.4185			2.0010
0.5429			2.4198			0.4185			2.0010
0.5429			2.4222			0.4186			2.0010
0.5430			2.4259			0.4187			2.0010
0.5430			2.4296			0.4187			2.0010
0.5431			2.4333			0.4188			2.0010
0.5432			2.4370			0.4188			2.0010
0.5432			2.4407			0.4189			2.0010
0.5434			2.4430			0.4190			2.0010
0.5435			2.4453			0.4190			2.0010
0.5436			2.4488			0.4191			2.0010
0.5437			2.4509			0.4191			2.0010
0.5439			2.4532			0.4192			2.0010
0.5442			2.4553			0.4193			2.0010
0.5445			2.4573			0.4193			2.0010
0.5448			2.4594			0.4194			2.0010
0.5451			2.4615			0.4194			2.0010
0.5454			2.4650			0.4195			2.0010
0.5457			2.4685			0.4196			2.0010
0.5458			2.4719			0.4196			2.0010
0.5460			2.4756			0.4197			2.0010
0.5461			2.4793			0.4197			2.0011
0.5461			2.4832			0.4198			2.0011
0.5462			2.4869			0.4199			2.0011
0.5462			2.4906			0.4199			2.0011
0.5463			2.4945			0.4200			2.0011
0.5464			2.4980			0.4200			2.0011
0.5465			2.5042			0.4201			2.0011
0.5467			2.5080			0.4202			2.0011
0.5468			2.5114			0.4202			2.0011
0.5470			2.5149			0.4203			2.0011
0.5471			2.5181			0.4203			2.0011
0.5473			2.5240			0.4204			2.0011
0.5475			2.5277			0.4205			2.0011
0.5477			2.5312			0.4205			2.0011
0.5478			2.5349			0.4206			2.0011
0.5480			2.5384			0.4206			2.0011
0.5482			2.5415			0.4207			2.0011
0.5485			2.5447			0.4208			2.0011
0.5488			2.5479			0.4208			2.0011
0.5490			2.5511			0.4209			2.0011
0.5493			2.5545			0.4209			2.0011
0.5494			2.5577			0.4210			2.0011
0.5497			2.5609			0.4211			2.0011
0.5500			2.5644			0.4211			2.0011
0.5503			2.5675			0.4212			2.0011
0.5506			2.5710			0.4212			2.0011
0.5507			2.5745			0.4213			2.0011
0.5508			2.5782			0.4214			2.0011
0.5511			2.5817			0.4214			2.0011
0.5512			2.5851			0.4215			2.0011
0.5514			2.5886			0.4215			2.0011
0.5516			2.5949			0.4216			2.0011
0.5518			2.5983			0.4217			2.0011
0.5521			2.6018			0.4217			2.0011
0.5524			2.6053			0.4218			2.0011
0.5527			2.6084			0.4218			2.0011
0.5531			2.6119			0.4219			2.0011
0.5534			2.6154			0.4220			2.0011
0.5539			2.6189			0.4220			2.0011
0.5543			2.6223			0.4221			2.0012
0.5547			2.6258			0.4221			2.0012
0.5551			2.6295			0.4222			2.0012
0.5555			2.6330			0.4223			2.0012
0.5560			2.6367			0.4223			2.0012
0.5564			2.6404			0.4224			2.0012
0.5569			2.6441			0.4224			2.0012
0.5574			2.6478			0.4225			2.0012
0.5579			2.6515			0.4226			2.0012
0.5582			2.6552			0.4226			2.0012
0.5585			2.6589			0.4227			2.0012
0.5588			2.6626			0.4227			2.0012
0.5592			2.6649			0.4228			2.0012
0.5594			2.6686			0.4229			2.0012
0.5597			2.6751			0.4229			2.0012
0.5601			2.6788			0.4230			2.0012
0.5604			2.6825			0.4230			2.0012
0.5608			2.6862			0.4231			2.0012
0.5611			2.6897			0.4232			2.0012
0.5615			2.6932			0.4232			2.0012
0.5619			2.6966			0.4233			2.0012
0.5623			2.7001			0.4233			2.0012
0.5626			2.7036			0.4234			2.0012
0.5629			2.7071			0.4235			2.0012
0.5633			2.7108			0.4235			2.0012
0.5636			2.7145			0.4236			2.0012
0.5639			2.7182			0.4236			2.0012
0.5642			2.7216			0.4237			2.0012
0.5646			2.7251			0.4238			2.0012
0.5649			2.7311			0.4238			2.0012
0.5652			2.7345			0.4239			2.0012
0.5656			2.7366			0.4239			2.0012
0.5660			2.7401			0.4240			2.0012
0.5663			2.7436			0.4241			2.0012
0.5666			2.7467			0.4241			2.0012
0.5669			2.7502			0.4242			2.0012
0.5672			2.7537			0.4242			2.0013
0.5676			2.7569			0.4243			2.0013
0.5679			2.7586			0.4244			2.0013
0.5682			2.7604			0.4244			2.0013
0.5685			2.7669			0.4245			2.0013
0.5688			2.7732			0.4245			2.0013
0.5692			2.7794			0.4246			2.0013
0.5696			2.7857			0.4247			2.0013
0.5700			2.7916			0.4247			2.0013
0.5704			2.7976			0.4248			2.0013
0.5709			2.8040			0.4248			2.0013
0.5712			2.8103			0.4249			2.0013
0.5715			2.8163			0.4250			2.0013
0.5719			2.8308			0.4250			2.0013
0.5723			2.8371			0.4251			2.0013
0.5727			2.8433			0.4251			2.0013
0.5731			2.8496			0.4252			2.0013
0.5735			2.8558			0.4253			2.0013
0.5738			2.8621			0.4253			2.0013
0.5740			2.8767			0.4254			2.0013
0.5743			2.8913			0.4254			2.0013
0.5745			2.9058			0.4255			2.0013
0.5746			2.9201			0.4256			2.0013
0.5749			2.9261			0.4256			2.0013
