mean(cos) CluSize(#NTs) Fitting data --> mean(cos) vs Cluster size(#NTs) 
						
0.5076		3.3528		0.4258		2.0049
0.5076		3.3549		0.4259		2.0049
0.5077		3.3570		0.4260		2.0050
0.5077		3.3591		0.4261		2.0050
0.5077		3.3612		0.4262		2.0050
0.5077		3.3633		0.4263		2.0051
0.5077		3.3654		0.4263		2.0051
0.5076		3.3675		0.4264		2.0051
0.5076		3.3695		0.4265		2.0052
0.5076		3.3695		0.4266		2.0052
0.5076		3.3716		0.4267		2.0052
0.5076		3.3736		0.4268		2.0053
0.5076		3.3757		0.4269		2.0053
0.5076		3.3777		0.4270		2.0053
0.5076		3.3798		0.4271		2.0054
0.5076		3.3818		0.4272		2.0054
0.5075		3.3839		0.4273		2.0055
0.5075		3.3859		0.4274		2.0055
0.5075		3.3879		0.4275		2.0055
0.5075		3.3899		0.4276		2.0056
0.5075		3.3920		0.4276		2.0056
0.5075		3.3940		0.4277		2.0056
0.5075		3.3960		0.4278		2.0057
0.5074		3.3980		0.4279		2.0057
0.5074		3.4000		0.4280		2.0058
0.5074		3.4020		0.4281		2.0058
0.5074		3.4040		0.4282		2.0058
0.5074		3.4059		0.4283		2.0059
0.5074		3.4079		0.4284		2.0059
0.5074		3.4078		0.4285		2.0060
0.5074		3.4098		0.4286		2.0060
0.5074		3.4118		0.4287		2.0061
0.5074		3.4137		0.4288		2.0061
0.5073		3.4157		0.4289		2.0061
0.5073		3.4176		0.4289		2.0062
0.5073		3.4196		0.4290		2.0062
0.5073		3.4215		0.4291		2.0063
0.5073		3.4235		0.4292		2.0063
0.5072		3.4254		0.4293		2.0064
0.5072		3.4273		0.4294		2.0064
0.5072		3.4272		0.4295		2.0064
0.5073		3.4291		0.4296		2.0065
0.5072		3.4310		0.4297		2.0065
0.5072		3.4329		0.4298		2.0066
0.5072		3.4349		0.4299		2.0066
0.5072		3.4368		0.4300		2.0067
0.5072		3.4387		0.4301		2.0067
0.5072		3.4405		0.4302		2.0068
0.5072		3.4424		0.4302		2.0068
0.5072		3.4443		0.4303		2.0069
0.5072		3.4462		0.4304		2.0069
0.5072		3.4481		0.4305		2.0070
0.5072		3.4499		0.4306		2.0070
0.5072		3.4518		0.4307		2.0071
0.5073		3.4537		0.4308		2.0071
0.5073		3.4555		0.4309		2.0071
0.5073		3.4574		0.4310		2.0072
0.5073		3.4592		0.4311		2.0072
0.5074		3.4611		0.4312		2.0073
0.5074		3.4629		0.4313		2.0074
0.5074		3.4707		0.4314		2.0074
0.5074		3.4785		0.4315		2.0075
0.5075		3.4862		0.4315		2.0075
0.5075		3.4880		0.4316		2.0076
0.5076		3.4898		0.4317		2.0076
0.5076		3.4916		0.4318		2.0077
0.5076		3.4934		0.4319		2.0077
0.5077		3.4952		0.4320		2.0078
0.5077		3.4970		0.4321		2.0078
0.5077		3.4968		0.4322		2.0079
0.5078		3.4986		0.4323		2.0079
0.5078		3.5003		0.4324		2.0080
0.5078		3.5021		0.4325		2.0080
0.5078		3.5039		0.4326		2.0081
0.5079		3.5056		0.4327		2.0082
0.5079		3.5074		0.4328		2.0082
0.5079		3.5091		0.4328		2.0083
0.5079		3.5109		0.4329		2.0083
0.5079		3.5106		0.4330		2.0084
0.5079		3.5124		0.4331		2.0084
0.5079		3.5141		0.4332		2.0085
0.5079		3.5139		0.4333		2.0086
0.5079		3.5137		0.4334		2.0086
0.5080		3.5135		0.4335		2.0087
0.5080		3.5133		0.4336		2.0087
0.5080		3.5131		0.4337		2.0088
0.5080		3.5129		0.4338		2.0089
0.5080		3.5127		0.4339		2.0089
0.5080		3.5125		0.4340		2.0090
0.5080		3.5122		0.4340		2.0090
0.5080		3.5120		0.4341		2.0091
0.5080		3.5118		0.4342		2.0092
0.5080		3.5116		0.4343		2.0092
0.5081		3.5114		0.4344		2.0093
0.5081		3.5112		0.4345		2.0094
0.5081		3.5129		0.4346		2.0094
0.5082		3.5203		0.4347		2.0095
0.5082		3.5220		0.4348		2.0096
0.5083		3.5237		0.4349		2.0096
0.5083		3.5254		0.4350		2.0097
0.5084		3.5271		0.4351		2.0098
0.5085		3.5288		0.4352		2.0098
0.5085		3.5304		0.4353		2.0099
0.5086		3.5321		0.4353		2.0100
0.5086		3.5338		0.4354		2.0100
0.5086		3.5411		0.4355		2.0101
0.5087		3.5427		0.4356		2.0102
0.5087		3.5444		0.4357		2.0102
0.5087		3.5517		0.4358		2.0103
0.5087		3.5533		0.4359		2.0104
0.5087		3.5606		0.4360		2.0105
0.5087		3.5678		0.4361		2.0105
0.5087		3.5750		0.4362		2.0106
0.5087		3.5822		0.4363		2.0107
0.5088		3.5894		0.4364		2.0108
0.5088		3.5966		0.4365		2.0108
0.5088		3.6038		0.4366		2.0109
0.5088		3.6053		0.4366		2.0110
0.5088		3.6069		0.4367		2.0111
0.5089		3.6140		0.4368		2.0111
0.5089		3.6156		0.4369		2.0112
0.5089		3.6227		0.4370		2.0113
0.5090		3.6298		0.4371		2.0114
0.5090		3.6368		0.4372		2.0115
0.5090		3.6383		0.4373		2.0115
0.5091		3.6398		0.4374		2.0116
0.5091		3.6469		0.4375		2.0117
0.5091		3.6484		0.4376		2.0118
0.5091		3.6499		0.4377		2.0119
0.5092		3.6514		0.4378		2.0119
0.5092		3.6583		0.4379		2.0120
0.5092		3.6653		0.4379		2.0121
0.5092		3.6723		0.4380		2.0122
0.5092		3.6792		0.4381		2.0123
0.5093		3.6862		0.4382		2.0124
0.5093		3.6931		0.4383		2.0124
0.5093		3.7000		0.4384		2.0125
0.5094		3.7069		0.4385		2.0126
0.5094		3.7137		0.4386		2.0127
0.5094		3.7206		0.4387		2.0128
0.5094		3.7274		0.4388		2.0129
0.5094		3.7343		0.4389		2.0130
0.5095		3.7411		0.4390		2.0131
0.5095		3.7479		0.4391		2.0132
